0.5683831557331266,0.0,1.0,1.0,0.0,0.0,1.0,0.015871682924637868,0.0,0.0,0.0,0.0,1.0
0.62046668940842,0.0,1.0,1.0,0.0,0.08333333333333333,1.0,0.016947529713190652,0.0,0.0,0.0,0.0,1.0
0.5688039427281607,0.0,1.0,1.0,0.0,0.0,1.0,0.017542059946649296,0.0,0.0,0.0,0.0,1.0
0.6216720242581608,0.0,1.0,1.0,0.0,0.08333333333333333,1.0,0.02221856496567495,0.0,0.0,0.0,0.0,1.0
0.6211644504246691,0.0,1.0,1.0,0.0,0.08333333333333333,1.0,0.019997333759930933,0.0,0.0,0.0,0.0,1.0
0.6297008812252775,0.0,1.0,1.0,0.08333333333333333,0.08333333333333333,1.0,0.027020448226809296,0.0,-0.08333333333333333,0.0,0.0,1.0
0.6729779695488323,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.2222222222222223,0.023805025675347112,0.0,0.0,0.0,0.0,1.0
0.7149957122415422,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.08333333333333333,1.2222222222222223,0.02630971641232131,0.0,0.0,0.0,0.0,1.0
0.6741165450842278,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.2222222222222223,0.029403286738412103,0.0,0.0,0.0,0.0,1.0
0.7177742398894273,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.08333333333333333,1.2222222222222223,0.04164257074548595,0.0,0.0,0.0,0.0,1.0
0.7160743056346137,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.08333333333333333,1.2222222222222223,0.03224688010985255,0.0,0.0,0.0,0.0,1.0
0.7269270352973606,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.25,0.08333333333333333,1.2222222222222223,0.062418746747512514,0.0,-0.08333333333333333,0.0,0.0,1.0
0.7936033323843711,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.8,0.062418746747512514,0.0,0.0,0.0,0.0,1.0
0.8232004357569179,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.8,0.07677171312528139,0.0,0.0,0.0,0.0,1.0
0.8210266284472747,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.8,0.05875577597851059,0.0,0.0,0.0,0.0,1.0
0.8225436346967371,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.8,0.07130734166794317,0.0,0.0,0.0,0.0,1.0
0.8458984615687464,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.8,0.062418746747512514,0.0,0.0,0.0,0.0,1.0
0.8214705464213611,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.8,0.062418746747512514,0.0,0.0,0.0,0.0,1.0
0.8463372711212371,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.8,0.06656807650226257,0.0,0.0,0.0,0.0,1.0
0.8480785220390469,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.8,0.08314096643359975,0.0,0.0,0.0,0.0,1.0
0.8239632297015554,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.8,0.08314096643359975,0.0,0.0,0.0,0.0,1.0
0.8248598334845618,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.8,0.0906594777770402,0.0,0.0,0.0,0.0,1.0
0.8283376501218478,0.3333333333333333,0.5833333333333334,0.25,0.3333333333333333,0.08333333333333333,2.0,0.062418746747512514,0.0,0.0,0.0,0.0,1.0
0.8239632297015554,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.8,0.08314096643359975,0.0,0.0,0.0,0.0,1.0
0.8279091941226144,0.3333333333333333,0.5833333333333334,0.25,0.3333333333333333,0.08333333333333333,2.0,0.05875577597851059,0.0,0.0,0.0,0.0,1.0
0.8480785220390469,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.8,0.08314096643359975,0.0,0.0,0.0,0.0,1.0
0.8288218275195554,0.3333333333333333,0.5833333333333334,0.25,0.3333333333333333,0.08333333333333333,2.0,0.06656807650226257,0.0,0.0,0.0,0.0,1.0
