-0.2230450400481687,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.16666666666666666,0,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,0,0,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,-0.08333333333333333,0,0,0,0,0,0,-0.08333333333333333,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333
-0.21948580182825653,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,0,0,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,-0.08333333333333333,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,0,0,0,0,-0.08333333333333333,0,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333
-0.23315833717646403,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.3333333333333333,0,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,-0.16666666666666666,0,0,0,0,0,0,-0.08333333333333333,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333
-0.1790852575897675,-0.08333333333333333,0,-0.08333333333333333,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,0,0,0,0,0,-0.08333333333333333,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,-0.08333333333333333,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333
-0.14152482523155488,-0.08333333333333333,0,-0.08333333333333333,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,-0.08333333333333333,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,-0.08333333333333333,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333
-0.11738002463513258,-0.08333333333333333,0,-0.08333333333333333,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,-0.08333333333333333,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0,-0.16666666666666666,-0.08333333333333333,0,0,0,0,-0.08333333333333333,-0.08333333333333333
-0.14313975687753658,-0.08333333333333333,0,-0.08333333333333333,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,-0.08333333333333333,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0,0,-0.25,0,0,0,0,-0.16666666666666666,0
-0.006320907561563509,-0.08333333333333333,0,-0.08333333333333333,0,0,-0.08333333333333333,-0.08333333333333333,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,-0.08333333333333333,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,-0.16666666666666666,0,0,-0.4166666666666667,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0
-0.007892832018346943,-0.08333333333333333,0,-0.08333333333333333,0,0,-0.16666666666666666,0,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,0,-0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,-0.16666666666666666,0,0,-0.4166666666666667,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0
0.08536279440398728,-0.08333333333333333,0,-0.08333333333333333,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,-0.16666666666666666,0,0,-0.4166666666666667,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0
0.30402381449654386,-0.08333333333333333,0,-0.08333333333333333,0,0,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,-0.16666666666666666,0,0,0,0,0,-0.16666666666666666,0,0,-0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0
0.17558468188590245,0,-0.08333333333333333,-0.08333333333333333,0,0,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,-0.16666666666666666,0,0,0,0,0,-0.16666666666666666,0,0,-0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0
0.1477314989973891,0,0,-0.16666666666666666,0,0,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,0,-0.16666666666666666,0,0,-0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,-0.16666666666666666,0
0.021067291754994655,0,0,-0.16666666666666666,0,0,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.08333333333333333,-0.08333333333333333,0,0,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,-0.08333333333333333,0,0,0,0,-0.16666666666666666,0
-0.11323401881960225,0,0,-0.16666666666666666,0,0,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,-0.16666666666666666,0,0,0,0,-0.16666666666666666,0
