1.395742972064811127e+00
-9.191840969514106785e-01
-1.238349325078829999e+00
8.942041960731678119e-01
-4.073682616296264714e-01
-1.205016713833793718e+00
-1.677030510812522746e-01
-1.650249176952364394e+00
1.229027311826249580e+00
1.725107618582206515e+00
