1.303476435233487551e+00
8.592239152461272900e-01
1.015571330061768585e+00
6.434916523435968427e-01
3.056580962330591178e-01
1.769276482660717964e-01
-3.571015960321666793e-01
-6.002033892358753925e-02
-4.417785695589529493e-02
3.177538970499049764e-02
1.313501402358874803e-01
2.361728393737630993e-01
9.730236483272665382e-02
